SKU unidad negocio,Codigo regional,Descripcion,EAN,Proveedor,Equipo,PM asociado,Trazabilidad levantamiento,Etapa
1967187,CB6035AA99-024-01,PORTA TOALLA LINEAS.,False,CHINA LIGHT (GUANG ZHOU) HOMETREND,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1963631,nan,JAMON PIERNA CUISINE&CO GRANEL,False,JAMONES DURIBER SLU,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1963632,nan,JAMON DELANTERO ASADO CUISINE&CO GRANEL,False,JAMONES DURIBER SLU,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964423,OI24BUME04B2,OI24 PX3 CALCETIN BEBE MC ANTIDES MOSNTR,False,"ZHEJIANG NEWFINE INDUSTRY CO.,LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967260,MB5001AA99-003-24,PLATO DE FONDO GRIS PUNTITOS AA24,False,"BETTERWAY INTERNATIONAL CO., LTD.",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1964528,OI24KBDP01B1-SISA,OI24 PX2 CALCETIN DEP NINO MC DEP SS WHI,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964721,O24MJCA81-K1,O24 CALZA MUJER SET RIB E2 GRAPHITE,False,ANHUI GARMENTS IM. & EX.CO.LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964736,O24MJPO40-B3,O24 POLERA MUJER MC LARGA OVERSZ LAVEN,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967184,CB0237TT99-4570,SET 4 BOWLS CON ASA Y VERTIDOR,False,"NINGBO HOZ TRADING CO.,LTD",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967177,CB0183TT99-9010,CANISTER RECTANGULAR CLICK 1.8L,False,SOLMAZER DIS TICARET VE MAKINA SAN,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967418,CC50004OI24-EL-038,SET 4 CUCHARAS CAFE ELENA,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1964421,OI24BGPY01B1,OI24 PX2 PANTY BB CTTN POLYAM LISA+P PNK,False,PEPWING TEXTILE IMP.&EXP. CO.LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1964432,OI24BGPY03B2,OI24 PX2 PANTY BEBE COTTON LISO+PRNTSTAR,False,PEPWING TEXTILE IMP.&EXP. CO.LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1967246,MB7016AA99-24-02,POSA CUCHARON DISENO,False,ELLEN-DESIGN HOUSEWARE CO. LTD.,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967240,MB6030OI24-001-SB,MANTEL JACQUARD 3C SB .,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1967239,MB6103OI24-023-02,MANTEL ALGODON 180X180 REDONDO TEJED D2,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1964524,OI24KBDP01B1,OI24 PX3 CALCETIN DEP NINO MC WHITE,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964742,O24MJPO79-KCOL2,O24 POLERA MUJER SM CUT OUT RIB ROSE,False,STITCH (BD) KNITWEAR,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964447,OI24WMSP10B4,OI24 PX2 CALCETIN MJ MC GRUESO PRNT PNDG,False,PEPWING TEXTILE IMP.&EXP. CO.LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1967274,MB0650TT99-024-01,PANERA DE ACERO REDONDA,False,CHINA LIGHT (GUANG ZHOU) HOMETREND,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967043,I24WMCA01B2,OI24 CALZA MUJER POLAR ROSE,False,"YIWU JOYEAR KNITTING HOSIERY CO., L",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964776,O24MJPO02-B4,O24 POLERA MUJER MC BASICA CR E2 OLIVE,False,STITCH (BD) KNITWEAR,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964750,O24MJPL04-B1,O24 POLERON MUJER HOODIE OVERSZ BLACK,False,NINGBO CHINA-BASE LANDHAU FOREIGN,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967216,CB6000OI24-000-01,PANO MICROFIBRA DISENO SURTD,False,"ANHUI BEAUTEX CO, LTD",NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1968210,MC1000OI24-SP-01,PLATO BASE SP,False,"SHANXI BEIGAO HOUSEWARES CO., LTD.",NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1964446,OI24WMSP10B3,OI24 PX2 CALCETIN MJ MC GRUESO PRNT P,False,PEPWING TEXTILE IMP.&EXP. CO.LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1964449,OI24WMSP11B1,OI24 PX2 CALCETIN MJ LARGO GRUESO PRNT,False,PEPWING TEXTILE IMP.&EXP. CO.LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1967266,MB5003AA99-002-24,PLATO DE SOPA GIRASOL AA 24,False,"HENAN ZONGHENG IMP. & EXP.CO.,LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1964772,O24MJPA40-K1SISA,O24 BUZO MUJER CARGO E3 SISA BLACK,False,NINGBO CHINA-BASE LANDHAU FOREIGN,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964770,O24MJPA40-K1,O24 BUZO MUJER CARGO E3 BLACK,False,NINGBO CHINA-BASE LANDHAU FOREIGN,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967210,MC0988OI24-02,BOTELLA ANIMALES KIDS 4D,False,"LINHAI DEYI PLASTIC CO.,LTD.",False,False,False,No completado - Nuevo
1967207,MC0934OI24-IN-04,PLATO DE SILICONA CON DIVISIONES Y VENTO,False,"SHANGHAI FENGBOJU INT L CO.,LTD.",False,False,False,No completado - Nuevo
1967205,MB2062OI24BE-1288,PLATO MELAMINA NINO D2,False,WIN KO (HONG KONG) COMPANY LIMITED,False,False,False,No completado - Nuevo
1966175,6007,PINO CHOCO BLANC FRUTILL CASAGRANDE 250G,False,"NOT GUILTY - THE RIGHT WAY, LDA",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967195,MB2062OI24BE-1302,100 VASO TOMATODO MELAMINA NINA1,False,WIN KO (HONG KONG) COMPANY LIMITED,False,False,False,No completado - Nuevo
1967193,CB0048ST99-6000,TETERA ACERO 1.5 L,False,GOLDENSEA HOUSEWARES LIMITED,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967217,CB6000OI24-001-03,SET 3 PANOS MICROFIBRA COLOR A24,False,"ANHUI BEAUTEX CO, LTD",NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1964686,O24MJBL37-K1,O24 BLUSA MUJER CROP ML OPTIC WHITE NAVY,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964690,O24MJVE01-K2,O24 VESTIDO MUJERONE SHOULDER E2 DTGREEN,False,NINGBO CHINA-BASE LANDHAU FOREIGN,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967234,MB6021OI24-002-01,MANTEL POLIESTER 150X210 ESCOCES C2 .,False,VARDHMAN CREATIONS PVT.LTD,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1964865,O24MJPA01-B2,O24 PANTALON MUJER BAS 5 BOLSI E3 BEIGE,False,PASTEL APPARELS LIMITED,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964861,O24MJCQ10-B3,O24 PARKA MUJER BAS CAPUCHA ML E3 FRAPPE,False,"WEIHAI CELINE INTERNATIONAL CO.,LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967352,MC2000OI24-LF-01,PLATO FONDO LF,False,"Hunan Happy Life Houseware Co.,",NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1964856,O24MJCH17-K3,O24 SWEATER MUJER JACQD BLK IVORY TRIBAL,False,SHANG HONG INTERNATIONAL(HONGKONG),VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964893,O24DMPO11-D3,O24 PETO MUJER TIRAS ESPALDA DK GREEN,False,BSM ENTERPRISE LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964892,O24DMPO11-D2,O24 PETO MUJER TIRAS ESPALDA MAGEN PRINT,False,BSM ENTERPRISE LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964917,O24MJPO06-MT2,O24 POLERA MUJER NURSING E2 BLACK,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964916,O24MJPO06-MT1,O24 POLERA MUJER NURSING E2 WHITE,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964923,O24MJPO30-K2,O24 POLERA MUJER ML RIB FANTASIA CAMEL,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964875,O24MJCH47-K3,O24 SWEATER MUJER SET RIB E3 OLIVE,False,"ANHUI KNITEX CO., LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964874,O24MJCH47-K2,O24 SWEATER MUJER SET RIB E3 CAMEL,False,"ANHUI KNITEX CO., LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964872,O24MJJE16-B3,O24 JEANS MUJER BASIC MARINE E3 BEIGE,False,PASTEL APPARELS LIMITED,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964821,O24MJCH21-K1,O24 VEST MUJER DENIM E2 DARK INDIGO,False,PASTEL APPARELS LIMITED,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964817,O24MJCH02-B3,O24 SWEATER MUJER BAS VNECK OLIVA MEL,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964901,O24DMPO05-D1,O24 POLERA MUJER DEP MICRO MC E3 BLACK,False,BSM ENTERPRISE LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964813,O24MJCH16-B2,O24 SWEATER MUJER BASICO LISO CAMEL MEL,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964815,O24MJCH02-B1,O24 SWEATER MUJER BAS VNECK BLACK,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964814,O24MJCH16-B3,O24 SWEATER MUJER BASICO LISO ROSE MELAN,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964811,O24MJCH03-B3,O24 CARDIGAN MUJER BASICO E2 LT GREY MEL,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964809,O24MJCH03-B1,O24 CARDIGAN MUJER BASICO E2 BLACK,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964806,O24MJCH05-B1,O24 TAPADO MUJER ML CAMAN E2 MD GRY MEL,False,TIANJIN TIANTAI GARMENT I/E CO LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964846,O24MJVE10-K1,O24 VESTIDO MUJER CAMI VUELOS BLACK DOTS,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967473,OI24KBPA01-B2,OI24 PANTALON NINO TWILL GREY,False,PASTEL APPARELS LIMITED,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967475,OI24KBPA02-K1,OI24 PANTALON NINO CARGO GREEN,False,PASTEL APPARELS LIMITED,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967478,OI24KBPO03-B3,OI24 POLERA NINO ML PANADERO ARENA,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1966438,OI24KBSL01B1,OI24 PX3 SLIPS NINO LSO WHTE BLUE GREY,False,ZAOZHUANG MEILIYA KNITTING & CLOTHI,VESTUARIO,Daniela Walters,False,No completado - Nuevo
1967483,O24KBPO01-K1,OI24 POLERA NINO ML HOLOGAFICA BEIGE,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1966427,OI24KGSO06B1-SISA,OI24 PETO NINA COTTON SS HEARTS FLOWERS,False,GUANGDONG PENGSHENG GARMENT INDUSTR,VESTUARIO,Daniela Walters,False,No completado - Nuevo
1966430,OI24JBSL03B,OI24 PX2 SLIP NINO JR COTTON PRINT CAMO,False,ZAOZHUANG MEILIYA KNITTING & CLOTHI,VESTUARIO,Daniela Walters,False,No completado - Nuevo
1966425,OI24KGSO06B1,OI24 PX2 PETOS NINA COTTON PRINT HEARTS,False,GUANGDONG PENGSHENG GARMENT INDUSTR,VESTUARIO,Daniela Walters,False,No completado - Nuevo
1964834,O24MJPO04-B2,O24 POLERA MUJER ML ROLL UP BOTONES NAVY,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964828,O24MJFA06-K1,O24 FALDA MUJER DENIM MIDI E2 DARK INDIG,False,ANHUI GARMENTS IM. & EX.CO.LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964935,CB0055TT99-100-YT,BATERIA 5PZ. CERAMICA MANGO SIMIL MADERA,False,ZHEJIANG TRIONES AOBO COMMODITY,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967432,O24KBPL06-B1,OI24 POLERON NINO GORRO FP BLACK,False,"ANHUI KNITEX CO., LTD",VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967433,O24KBPL06-B2,OI24 POLERON NINO GORRO FP MILITAR,False,"ANHUI KNITEX CO., LTD",VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1966418,OI24KGCZ01B2,OI24 PX3 CALZONES NINA LISOS VIOLET,False,"XIAMEN HONESTY INDUSTRIAL CO,LTD",VESTUARIO,Daniela Walters,False,No completado - Nuevo
1964938,CB0008ST99-192-3,OLLA ACERO 24CM BP,False,HONGDE (HK) LIMITED,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964932,CB1145ST99-1023,SET ACCESORIOS VINO 4P OI24,False,YANGJIANG R-WINTRUE INDUSTRIAL CO,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1964931,CB1145ST99-1022,ENFRIADOR + AIREADOR + VERTIDOR DE VINO,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1968196,MB0867TT99-001,COPA CHAMPANA ACRILICO,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1968187,MB0857AA99-1137-24,BOWL 25CM SOLID COLOR GRAFITO,False,"FUZHOU FORTUNE HOMEWARE CO.,LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967449,OI24KBPB04-BP1,OI24 PANT BUZO NINO BP MILITAR,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967388,MC1000OI24-SP-12,INDIVIDUAL SP,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1964926,CB0326ST99-1003,HIELERA PLASTICA 3.8L,False,YANGJIANG R-WINTRUE INDUSTRIAL CO,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967456,OI24KBPO05-B4,OI24 POLERA NINO ML PRINT MARENGO,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967457,OI24KBPO05-B5,OI24 POLERA NINO ML PRINT WHITE,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1964953,CB0305ST99-10001,MAZO CARNE MADERA,False,HANGZHOU LINGYUE HOUSEHOLD PRODUCT,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1968155,MB0655AA99-5011-24,BOWL APERITIVO REDONDO L RELIEVE MANDALA,False,"FUZHOU FORTUNE HOMEWARE CO.,LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967406,CC50004OI24-EL-021,MUG 350 ML ELENA,False,KINGLAND PRODUCTS LIMITED,NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1967402,CC50004OI24-EL-016,PECHERA FLORES 55X75CM ELENA,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1967407,CC50004OI24-EL-023,SET 4 POSA HUEVOS ELENA,False,KINGLAND PRODUCTS LIMITED,NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1964944,CB0036ATT99-4022,SARTEN ANTIADHERENTE 30CM R.E.,False,ZHEJIANG TRIONES AOBO COMMODITY,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1968171,MB0776AA99-18-24,MUG-POCILLO CON TAPA SURT 2D AA24,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1968168,MB0776TT99-2854-24,MUG TRANSPARENTE PARA CAFE,False,ANHUI LIGHT INDUSTRIES INTERNATIONA,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967396,CC50004OI24-EL-003,MANTEL REDONDO 190CM ELENA,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1964951,CB0291TT99-2498-1,CUCHARA SERVIR HELADO WM,False,YANGJIANG R-WINTRUE INDUSTRIAL CO,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967332,MC4000OI24-CA-03,COPA VINO CAIRO,False,"SHANXI BEIGAO HOUSEWARES CO., LTD.",NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1967338,MC4000OI24-CA-08,BOLW CAIRO,False,"Hunan Happy Life Houseware Co.,",NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1967337,MC4000OI24-CA-06,PLATO ENSALADA CAIRO,False,"Hunan Happy Life Houseware Co.,",NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1970080,ICG2023-111,LIMPIAPIES2,False,INNOVATIVE CONCEPTS GROUP S.A.C.,False,False,False,No completado - Nuevo
1965173,CB3002OI24-002-C2,SABANA EST 2P MF 75GSM SURT 4D TRIANGULO,False,"HENIEMO HOME COLLECTION CO., LTD",False,False,False,No completado - Nuevo
1965348,CB3057OI24-002-02,QUILT EST 2P RAYAS,False,"JONATHAN HOME FASHIONS CO.,",False,False,False,No completado - Nuevo
1963812,OI24BBCJ02-B1,OI24 CONJUNTO BUZO BEBO HOODY DINO,False,KNITEX(HK)CORPORATION LIMITED,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1965386,CB3086OI24-001-04,PLUMON EST KP MF 180GSM FLORES OI24,False,BALTEX (HK) LIMITED,False,False,False,No completado - Nuevo
1965380,CB3068OI24-004-01,PLUMON EST MF 130G 1.5P LINEA TEXTURA,False,BALTEX (HK) LIMITED,False,False,False,No completado - Nuevo
1965851,BB0024OI24-002,CORTINA BANO PVC C-GANCHOS RAMAS,False,SHANGHAI TO-ALL FOREIGN TRADING,False,False,False,No completado - Nuevo
1965850,BB0024OI24-001,CORTINA BANO PVC C-GANCHOS TEXTURA GRIS,False,SHANGHAI TO-ALL FOREIGN TRADING,False,False,False,No completado - Nuevo
1963819,OI24BBPB02-BSISA1,OI24 PANT BUZO BEBO LISO SISA VERDE,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1963810,OI24BBCJ01-BSISA1,OI24 CONJUNTO BUZO BEBO CR SISA DINO,False,KNITEX(HK)CORPORATION LIMITED,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1967733,EAST6001,OREJAS CONEJO MORADA PASCUA,False,CHINA GLOBAL LINK LIMITED,NON FOOD HARD,María José Collado,False,No completado - Nuevo
1967727,EAST414,CANASTO CUADRILLE S PASCUA,False,CHINA GLOBAL LINK LIMITED,NON FOOD HARD,María José Collado,False,No completado - Nuevo
1965190,CB3005OI24-002-02,SABANA EST 2P MF 120GSM PUNTOS,False,"HENIEMO HOME COLLECTION CO., LTD",False,False,False,No completado - Nuevo
1965191,CB3005OI24-002-03,SABANA EST QP MF 120GSM PUNTOS,False,"HENIEMO HOME COLLECTION CO., LTD",False,False,False,No completado - Nuevo
1965869,BB3054OI24-003-01,DISPENSADOR PL TRANSPARENTE SURT 3C.-,False,"WENZHOU MAYA TRADE CO., LTD",False,False,False,No completado - Nuevo
1965868,BB3056OI24-001-03,PORTACEPILLO PLAST BASICO TEXTURA SURT 3,False,"WENZHOU MAYA TRADE CO., LTD",False,False,False,No completado - Nuevo
1965866,BB3054OI24-001-01,DISPENSADOR PLAST BASICO TEXTURA SURT 3C,False,"WENZHOU MAYA TRADE CO., LTD",False,False,False,No completado - Nuevo
1963804,O24BBPL03-BSISA2,O24 POLAR BEBO SM SISA AZUL,False,TIANJIN TIANTAI GARMENT I/E CO LTD.,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1963754,O24BGPB03-K1,O24 PANT BUZO BEBA KEY ANCHO ROSADO,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1966686,O24MUMO2-K1,O24 MOCASIN MUJER BAJO HEBILLA BLACK,False,XIAMEN KINGSTEP IMPORT & EXPORT CO.,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1966685,O24MUBA1-B2,O24 BALLERINA MUJER PUNTA PE ECRU,False,GLORY TRADING CHINA,VESTUARIO,Maria Ignacia Pinto,False,No completado - Nuevo
1967716,EAST4003,CANASTO REDONDO NARANJO PASCUA,False,CHINA GLOBAL LINK LIMITED,NON FOOD HARD,María José Collado,False,No completado - Nuevo
1965371,CB3068OI24-001-04,PLUMON EST MF 130G KP MARGARITA.,False,BALTEX (HK) LIMITED,False,False,False,No completado - Nuevo
1965369,CB3068OI24-001-02,PLUMON EST MF 130G 2P MARGARITA.,False,BALTEX (HK) LIMITED,False,False,False,No completado - Nuevo
1965986,BB0726ST99-012,ESPEJO BAMBOO CON METAL REDONDO,False,"WENZHOU MAYA TRADE CO., LTD",False,False,False,No completado - Nuevo
1965513,CB3099OI24-004-02,FRAZADA CORAL 2P SALVIA OI24,False,"JIANDE MEYER HOMETEXTILE CO.,LTD",False,False,False,No completado - Nuevo
1965763,BB3030AAOI24-031-03,TOALLON 90X150 600GSM BLANCA AA,False,NANDAN TERRY LIMITED,False,False,False,No completado - Nuevo
1963746,OI24BGPB02-BSISA2,OI24 PANT BUZO BEBA LISO SISA VERDE,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1968484,PRCBLCROC,SOPORTE DE CABLE CROCODILE,False,"NINGBO SC-STARMAX IMP. & EXP. CO.,",NON FOOD,Constanza Iglesias,False,No completado - Nuevo
1965314,CB3042OI24-001-02,CUBREPLUMON EST 2P MF FLORES.,False,BALTEX (HK) LIMITED,False,False,False,No completado - Nuevo
1965310,CB3041AA99-024-03,CUBREPLUMON LISO KP MF GRIS MELANG.,False,"HENIEMO HOME COLLECTION CO., LTD",False,False,False,No completado - Nuevo
1965944,BB0038OI24-002-03,PORTACEPILLO CERAMICA DUO,False,"WENZHOU MAYA TRADE CO., LTD",False,False,False,No completado - Nuevo
1963792,OI24BBPL06-B3,OI24 POLERON BEBO FZ PRINT AUTOS,False,KNITEX(HK)CORPORATION LIMITED,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1963791,OI24BBPL06-B2,OI24 POLERON BEBO FZ PRINT LEON,False,KNITEX(HK)CORPORATION LIMITED,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1963771,OI24BBPO11-BP1,OI24 POLERA BEBO ML BIPACK PERROS,False,STITCH (BD) KNITWEAR,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1968491,CLHB1,HUB TIPO C A USB Y TIPO C,False,GENIUS IMPORT AND EXPORT LIMITED,NON FOOD,Constanza Iglesias,False,No completado - Nuevo
1968485,PRCBLPENG,SOPORTE DE CABLE PENGUIN,False,"NINGBO SC-STARMAX IMP. & EXP. CO.,",NON FOOD,Constanza Iglesias,False,No completado - Nuevo
1965982,BB0726ST99-007,ORGANIZADOR MEDIANO OPCION A,False,"WENZHOU MAYA TRADE CO., LTD",False,False,False,No completado - Nuevo
1965649,OI24BBST03-Z1 3 - 6,OI24 BBO POLERON WAFFLE PANT ZEU 3-6,False,"HS TRADE(HENAN) CO.,LTD.",VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1965532,CB3141OI24-001-04-C1,FRAZADA SHERPA LISA KP ROSADA OI24,False,"JIANDE MEYER HOMETEXTILE CO.,LTD",False,False,False,No completado - Nuevo
1965533,CB3141OI24-001-04-C2,FRAZADA SHERPA LISA KP AZUL OI24,False,"JIANDE MEYER HOMETEXTILE CO.,LTD",False,False,False,No completado - Nuevo
1963784,OI24BBPL01-B1,OI24 POLERON BEBO FZ LISO VERDE,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1963782,O24BBCH01-B1,O24 SWEATER BEBO LISO GRIS,False,FEEHA FASHION LTD.,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1963803,O24BBPL03-BSISA1,O24 POLAR BEBO SM SISA LADRILLO,False,TIANJIN TIANTAI GARMENT I/E CO LTD.,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1963770,OI24BBPO05-B6,OI24 POLERA BEBO ML PRINT GRIS,False,STITCH (BD) KNITWEAR,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1969807,ARI24HOSFT01-B2 S,ARI24 CHAQUETA HOMBRE SOFTSHELL BLUE S,False,SUMEC TEXTILE & LIGHT INDUSTRY,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967748,125285,SET 6 CAJITAS POP CORN PAW PATROL,False,PRONOBEL S.A,NON FOOD HARD,María José Collado,False,No completado - Nuevo
1965339,CB3096OI24-003,QUILT QP SHERPA 2C OI24,False,"SHANDONG KASENTEX CO., LTD",False,False,False,No completado - Nuevo
1965821,BB0086AAOI24-048-01,PISO BANO SHAGGY MF 40X60CM AZUL OSCUR,False,NINGBO QIMAO INTERNATIONAL TRADING,False,False,False,No completado - Nuevo
1968523,CB0097OU-OI24-63C8,HERMETICO PLASTICO OU 600ML CELESTE,False,MARTIPLAST INDUSTRIA E COMERCIO DE,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1963762,OI24BBPO03-B3,OI24 POLERA BEBO ML LISA MOSTAZA,False,TEXICON BD,VESTUARIO,Andrea Hrepic,False,No completado - Nuevo
1969799,ARI24HOCQ15-G S,ARI24 SOBRECAMISA HOMBRE CB BLKDENIM S,False,SHANGHAI ROJETER.INDUSTRIAL,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
